asset,beta_bri,year,br,compounded_xret,rank_beta,rank_br,ch4mkt_beta,ch4smb_beta,ch4vmg_beta,ch4pmo_beta,soe
2707,-0.045920137,2016,2.19E-05,-0.277923463,-0.660743134,0.153473344,0.643350279,0.993872257,0.150570705,0.471916292,0
2707,-0.011622674,2017,3.34E-05,-0.377653975,-0.847150259,0.450777202,1.240109874,0.720311442,-0.409584285,0.222620702,0
2707,-0.023676373,2018,2.86E-05,0.173070087,-0.573529412,0.409313725,1.341749532,0.819474066,0.07547969,-0.378507897,0
2707,-0.047934428,2019,2.83E-05,-0.156588736,-0.737980769,0.480769231,1.282112609,1.590803137,0.66046015,-0.524750985,0
2715,0.039555935,2016,1.15E-05,-0.506754107,0.541195477,-0.576736672,0.884896603,0.901566527,-0.022498215,-0.159211448,0
2715,0.005020644,2017,2.12E-05,0.117336222,0.505181347,0.033678756,1.094266601,1.066308384,0.335630848,-0.002577519,0
2715,0.021703371,2018,2.40E-05,0.530363171,0.492647059,0.237745098,0.971666889,0.956201354,0.233889065,0.02551217,0
2715,0.001592411,2019,1.15E-05,-0.217071793,0.079326923,-0.262019231,1.210016985,-0.024785847,0.116448584,-0.390532911,0
2722,0.006966474,2017,2.45E-05,-0.139150457,0.619170984,0.18134715,1.00621853,0.940666086,-0.468756094,-0.324309933,0
2722,-0.021697282,2018,1.16E-05,-0.195754574,-0.558823529,-0.397058824,0.96180436,1.148351531,0.425354542,-0.156593107,0
2722,0.053483857,2019,9.74E-06,0.045309355,0.771634615,-0.576923077,0.956261307,1.100213158,0.217575493,-0.09287869,0
2723,0.049821701,2019,1.25E-05,-0.007192031,0.740384615,-0.211538462,1.002639463,1.283454488,0.853654763,-0.373853458,0
2724,0.045083832,2016,1.18E-05,-0.549678428,0.592891761,-0.518578352,1.24642888,1.111513752,-0.013501375,0.211681772,0
2724,0.00235862,2017,1.15E-05,0.046779884,0.212435233,-0.544041451,1.051424409,1.7377425,0.468213748,0.427070252,0
2730,0.009695427,2017,2.62E-05,0.013159602,0.738341969,0.248704663,0.721678982,0.764532159,-0.395409053,0.291224457,0
2731,0.004301306,2018,1.53E-05,-0.254122096,0.06372549,-0.085784314,0.546186316,0.760303673,0.587211548,-0.174999145,0
2737,-0.001151309,2017,2.22E-05,-0.258007324,-0.24611399,0.075129534,0.623657727,0.341487217,-0.444215183,-0.397157652,0
2737,-0.028617856,2018,1.05E-05,0.00584188,-0.659313725,-0.595588235,0.993851746,-0.019074936,-0.209020645,-0.723254646,0
2737,0.011334528,2019,1.97E-05,0.098585512,0.237980769,0.175480769,0.225565777,0.591873213,0.358788533,-0.57424667,0
2738,0.015284678,2016,8.18E-05,0.068612231,0.182552504,0.91276252,0.852267556,1.734700823,0.03362888,-0.231654076,0
2738,0.001432002,2017,6.56E-05,-0.200621169,0.088082902,0.831606218,1.644511951,1.872338283,1.078595037,-0.298600566,0
2738,0.075243556,2018,2.48E-05,-0.158136114,0.955882353,0.276960784,1.064710168,0.576793246,-0.308912907,-0.097263935,0
2743,-0.043723685,2016,3.54E-05,-0.438282798,-0.628432956,0.563812601,1.60932157,1.023734028,-0.474656961,0.248469488,0
2743,-0.033111597,2017,4.59E-05,-0.139415766,-0.958549223,0.652849741,1.285509748,0.572467283,-0.868882325,1.076206707,0
2743,0.032243288,2018,2.35E-05,0.02389833,0.666666667,0.218137255,1.134703517,1.199230067,0.45399563,0.116179653,0
2743,-0.002016286,2019,1.12E-05,-0.059781318,0.004807692,-0.293269231,1.101797846,1.426633035,0.482387237,0.079821497,0
2752,-0.075080167,2019,9.12E-06,0.013869404,-0.908653846,-0.711538462,0.771981819,0.643063566,0.451596465,-0.35719084,0
2755,-0.017478347,2016,1.50E-05,-0.504001818,-0.308562197,-0.137318255,1.559828871,1.992101752,-0.50710607,-0.181244195,0
2755,-0.020154463,2017,2.32E-05,0.208374363,-0.914507772,0.124352332,1.063245489,1.254271568,-0.280185898,0.126481695,0
2761,0.128140723,2019,1.55E-05,-0.061463246,0.963942308,-0.048076923,1.001696766,1.437650611,0.38190525,0.056680932,1
2762,0.01267369,2017,2.30E-05,-0.189991518,0.813471503,0.111398964,1.222145931,1.637178731,-0.032428742,0.262187554,0
2767,0.03345568,2016,1.65E-05,-0.426657795,0.460420032,-0.059773829,1.033092963,1.490900026,-0.483079356,0.314565643,0
2767,0.007342585,2017,1.55E-05,0.093961376,0.64507772,-0.17357513,1.360666947,1.187692867,-0.624968136,0.64979267,0
2767,-0.006429702,2018,1.36E-05,-0.214799523,-0.232843137,-0.178921569,0.772633136,0.988317151,0.073619009,0.324652114,0
2769,0.137097085,2016,7.99E-05,-0.185885859,0.964458805,0.903069467,1.157835725,1.638796176,-0.374150684,0.495569373,0
2769,-0.000603854,2017,4.75E-05,-0.23386333,-0.183937824,0.670984456,1.147678292,1.640446379,0.253172987,-0.131924388,0
2769,0.020293765,2018,4.61E-05,-0.258964935,0.465686275,0.715686275,1.091907371,1.120574967,0.305097307,-0.59835456,0
2769,0.002414075,2019,1.04E-05,-0.163442786,0.096153846,-0.466346154,1.075309984,1.644232395,0.05667432,-0.07605799,1
2772,0.026211564,2018,1.46E-05,-0.012318295,0.578431373,-0.120098039,0.912610665,1.011161576,0.049757551,0.022815489,0
2772,0.013419532,2019,1.46E-05,0.873185289,0.28125,-0.098557692,0.92310853,0.660481051,0.257055603,-0.161519253,0
2774,-0.005314451,2018,2.88E-05,-0.199044364,-0.200980392,0.414215686,0.837348351,1.05094118,-0.032880855,-0.230941034,0
2774,0.060766831,2019,6.03E-05,-0.050397057,0.805288462,0.882211538,0.75151751,1.177378435,-0.120893331,-0.034472487,0
2781,-0.047334886,2018,3.08E-05,-0.228920729,-0.848039216,0.455882353,0.803871966,0.833756273,0.840361988,-0.333829528,0
2783,0.048560682,2019,7.90E-06,-0.074672989,0.723557692,-0.896634615,1.153837777,1.603338604,-0.467588784,0.777807289,1
2785,-0.015817725,2017,6.78E-05,0.015278622,-0.883419689,0.844559585,1.103349685,1.562672094,0.389149351,0.679664211,0
2785,0.00361468,2018,7.67E-05,0.498797561,0.046568627,0.921568627,0.851501971,1.338501454,0.680296524,-0.052478203,0
2785,0.007860923,2019,4.96E-05,0.191885607,0.180288462,0.802884615,1.119810139,0.63355595,1.017214837,-0.282901073,0
2787,0.063260902,2018,1.02E-05,-0.090116029,0.921568627,-0.656862745,1.10631904,1.141698941,0.301942711,-0.38765291,0
2789,0.001942651,2017,2.61E-05,-0.137121593,0.160621762,0.240932642,1.113282709,1.636081268,-0.034120507,0.175906167,0
2791,-0.00035249,2017,7.13E-05,0.288305512,-0.137305699,0.873056995,1.003912041,1.553772833,0.13290879,0.386652285,0
2791,-0.01556186,2018,5.66E-05,4.87687935,-0.450980392,0.81127451,0.94970818,0.940450603,-0.306767361,0.135465436,0
2791,-0.002687104,2019,3.10E-05,1.038063644,-0.012019231,0.552884615,1.028636673,-0.280958226,0.221970827,-0.207482709,0
2793,0.117747791,2019,9.16E-06,-0.25711921,0.949519231,-0.704326923,0.56714508,1.360202084,1.193263342,-1.380200037,0
2799,0.007600463,2017,2.40E-05,-0.258568936,0.647668394,0.160621762,0.730428114,-0.153813323,-1.530521399,-0.544127697,1
2799,0.0708642,2018,1.20E-05,0.389230195,0.948529412,-0.325980392,1.078046401,0.944653654,0.009279778,-0.255248035,1
2801,0.010720779,2017,0.000250535,0.008660759,0.772020725,0.994818653,1.405703775,1.43245302,-0.050150911,0.225312831,0
2801,0.003055504,2018,0.000120592,0.543154221,0.039215686,0.985294118,0.915041228,1.096994408,0.258878849,0.144456652,0
2801,-0.00710656,2019,0.00011505,0.246930693,-0.127403846,0.978365385,0.866146454,0.057348966,-0.093541691,0.007566223,0
2802,-0.022775087,2017,1.20E-05,-0.182502269,-0.930051813,-0.461139896,1.401498342,2.24906609,1.074086379,0.376225362,0
2802,0.006301816,2018,1.24E-05,0.156673671,0.12254902,-0.267156863,0.960221952,0.553813648,-0.363199171,0.37315251,0
2802,-0.046015055,2019,1.00E-05,0.356476751,-0.711538462,-0.526442308,0.943402527,1.241419145,0.134727303,0.097716975,0
2803,0.025995275,2018,3.65E-05,1.096230254,0.575980392,0.556372549,1.287651937,0.792828491,-0.064342771,0.356944123,0
2811,-0.001522691,2017,0.000111464,-0.03857476,-0.29015544,0.948186528,1.356541117,0.913673771,-0.271893748,0.800070027,0
2811,-0.043139146,2018,7.24E-05,0.019440102,-0.821078431,0.901960784,1.009051797,1.395703667,0.290547422,-0.152852968,0
2811,0.036609347,2019,6.09E-05,-0.136989142,0.617788462,0.884615385,0.853923773,0.820516341,-0.373954674,0.639322032,0
2818,0.00770246,2019,2.06E-05,0.008116352,0.175480769,0.240384615,0.978134496,0.577877283,0.291440829,0.333246901,0
2822,-0.009640554,2017,1.21E-05,0.085889424,-0.79015544,-0.440414508,1.227844364,2.114303651,0.746327542,0.391182448,0
2822,-0.015413174,2018,2.49E-05,0.349115298,-0.441176471,0.286764706,1.022500754,0.91062491,0.504056959,-0.009082016,0
2822,-0.029364238,2019,2.18E-05,-0.291637039,-0.516826923,0.305288462,0.915498854,0.358511587,-0.423552854,-0.093993092,0
2826,0.037493748,2018,1.20E-05,0.086409732,0.735294118,-0.325980392,1.129754229,1.35244283,0.25098537,-0.476273636,0
2828,-0.01820013,2018,1.22E-05,-0.350719882,-0.495098039,-0.301470588,1.132482849,1.356042209,-0.195241696,-0.072660902,0
2828,-0.002164654,2019,1.12E-05,-0.088429354,0,-0.293269231,0.999345114,0.690193204,-0.510891817,1.032748121,0
2829,-0.050113022,2018,1.13E-05,0.65236896,-0.865196078,-0.446078431,0.86661503,1.236669976,-0.458335524,0.224049595,0
2831,-0.044659658,2018,1.07E-05,0.428667899,-0.838235294,-0.571078431,0.829365453,0.096503159,-0.339681054,0.616656501,0
2831,0.052831157,2019,1.02E-05,0.073231631,0.762019231,-0.497596154,1.078364011,-0.152413169,-0.253108043,-0.016770554,0
2842,-0.012512255,2018,2.38E-05,-0.46678193,-0.389705882,0.230392157,1.187826509,0.246718488,-0.527689792,0.251553745,0
2842,-0.053933551,2019,2.11E-05,-0.036499309,-0.795673077,0.276442308,0.893277863,1.141493101,-0.084349024,0.289844768,0
2843,-0.013423919,2018,3.63E-05,-0.074869884,-0.411764706,0.551470588,0.986951592,0.871752982,0.088076579,-0.139148898,0
2843,-0.006413113,2019,6.09E-05,0.018681714,-0.098557692,0.884615385,0.967458238,0.776031606,-0.527096148,0.733344142,0
2868,0.031921887,2018,9.02E-05,-0.149407641,0.659313725,0.960784314,1.055930974,1.393947591,0.989601255,-0.253225079,0
2868,0.039247623,2019,8.43E-05,-0.264858072,0.639423077,0.939903846,0.776319995,0.821379135,0.082122138,0.076187518,0
2869,0.024600361,2018,1.06E-05,0.680965837,0.549019608,-0.588235294,1.047390268,0.61558928,-1.03661245,0.493913475,0
2869,0.00733945,2019,1.72E-05,-0.453915044,0.168269231,0.007211538,1.094548964,0.398290282,-1.227862674,-0.211532045,0
2883,0.00926318,2018,2.44E-05,0.157685937,0.215686275,0.264705882,1.325227157,1.482151828,1.001223266,0.072625607,0
2883,0.026019266,2019,3.52E-05,-0.307188049,0.461538462,0.629807692,1.083666982,0.819602356,0.268166862,0.19342879,0
2889,0.016058949,2018,8.26E-05,-0.059756179,0.37745098,0.941176471,1.168884554,0.798862504,-0.211624959,-0.167850083,0
2889,-0.050060811,2019,2.35E-05,0.081514112,-0.759615385,0.379807692,1.26182742,1.135066644,-0.067327542,0.228107942,0
2892,-0.004902666,2018,1.27E-05,-0.251134792,-0.183823529,-0.24754902,0.959927181,0.1996015,-0.519399155,-0.012123147,0
2899,0.059418136,2018,2.02E-05,-0.050358386,0.909313725,0.066176471,1.106308292,2.254595006,0.518188212,0.27312876,0
2903,-0.062318313,2019,1.25E-05,-0.008646606,-0.84375,-0.211538462,1.053770962,1.607113146,0.573177118,-0.379467781,0
2912,0.082342742,2018,1.17E-05,0.717485413,0.958333333,-0.375,0.993901164,-0.674160798,-1.742554233,0.69254891,1
2912,0.02034104,2019,1.05E-05,-0.604279281,0.387019231,-0.439903846,1.244422886,-0.7172029,-1.714558713,-0.388779259,1
2917,0.126340372,2019,2.19E-05,-0.10283172,0.961538462,0.310096154,1.007168288,1.929547173,0.199679931,-0.263672803,0
2918,0.058731797,2019,9.73E-06,0.048557275,0.795673077,-0.581730769,1.434756927,0.368760957,0.705521357,-0.349214976,0
2928,0.052991551,2019,1.06E-05,0.489107138,0.769230769,-0.420673077,1.150788849,0.673640708,0.421337582,0.431804042,0
2929,-0.03966131,2019,1.77E-05,-0.115066511,-0.637019231,0.024038462,1.088905204,0.891575602,-0.614150452,0.606718736,0
2941,0.017334492,2019,4.97E-05,-0.253894277,0.34375,0.805288462,1.327845948,1.535474868,0.470321565,0.962448255,1
300001,0.0367886,2016,9.82E-06,-0.329106608,0.495961228,-0.802907916,0.848588823,0.885230343,-0.474306702,-0.178867139,0
300001,0.000466852,2017,1.86E-05,0.563262208,-0.031088083,-0.080310881,1.026682059,0.459704416,-0.713218721,0.438300822,0
300004,0.047219855,2016,2.62E-05,-0.677697209,0.621970921,0.357027464,1.201602332,0.969912662,-0.12813602,0.089453568,0
300004,0.000583349,2017,7.19E-05,0.181116633,-0.018134715,0.875647668,0.315067319,1.49583144,-0.364011301,-0.302790344,0
300004,-0.015541471,2018,4.46E-05,0.157035442,-0.448529412,0.693627451,1.332033313,1.959853087,0.287707305,-0.184891654,0
300004,0.067895457,2019,3.83E-05,0.020364416,0.848557692,0.685096154,1.030010177,1.172480381,0.53428947,-0.691628908,0
300008,-0.150374518,2016,1.12E-05,-0.425727316,-0.980613893,-0.615508885,0.790990076,1.025085265,-1.398457811,0.224389814,0
300008,-0.017598792,2017,2.00E-05,-0.20788243,-0.893782383,-0.031088083,0.995639454,0.261606234,-1.476109972,0.744460821,0
300008,0.026987062,2018,1.11E-05,-0.175591363,0.595588235,-0.490196078,1.126696695,0.675768428,-2.684534934,0.777675252,0
300008,-0.036839501,2019,1.10E-05,0.629588076,-0.610576923,-0.331730769,0.851911591,1.176676229,-0.745008599,1.048294095,0
300011,0.119869813,2016,2.26E-05,-0.607680918,0.945072698,0.195476575,0.825279613,0.647901977,-0.839396204,0.022872168,0
300011,0.008219591,2017,4.03E-05,-0.035073148,0.686528497,0.593264249,1.231223016,1.217353705,-0.334180821,0.325629849,0
300011,-0.004096834,2018,8.96E-06,-0.072000076,-0.156862745,-0.833333333,1.238700832,1.083075178,0.115304764,-0.087098978,0
300012,0.004145231,2017,7.94E-06,0.86201744,0.432642487,-0.968911917,1.109862797,-0.298851786,-1.604326482,-0.323744421,0
300015,0.000435,2017,1.69E-05,0.235290867,-0.03626943,-0.142487047,1.021270531,-0.330210358,-0.711303313,-0.092696229,0
300017,-0.030160906,2016,9.66E-06,-0.123746565,-0.489499192,-0.82552504,0.820084653,1.931213299,0.815949106,0.723774883,0
300017,0.006488473,2017,2.53E-05,-0.006422776,0.601036269,0.212435233,1.080210296,0.421307075,-1.378577866,-0.133819388,0
300017,-0.056351187,2018,8.60E-06,-0.221698128,-0.901960784,-0.865196078,0.918088094,-0.763804525,-2.374291956,0.169530328,0
300017,-0.108567009,2019,1.62E-05,-0.320737766,-0.973557692,-0.028846154,1.484500218,0.977457303,-0.933406027,0.369463922,0
300018,-0.04901878,2016,2.48E-05,-0.420586881,-0.699515347,0.308562197,1.175279437,1.193767908,-0.56547913,-0.249008207,0
300018,0.057264341,2019,1.04E-05,-0.040932334,0.790865385,-0.466346154,1.070816976,1.885917,-0.808878639,-0.030960294,0
300019,0.015523239,2016,1.38E-05,-0.342607774,0.192245557,-0.231017771,1.07232195,1.860427771,-0.721253973,0.380648415,0
300019,0.001178468,2017,1.27E-05,-0.014972746,0.059585492,-0.360103627,1.159976276,2.386838982,0.680089641,0.096427289,0
300019,-0.0847025,2018,1.40E-05,0.749130054,-0.970588235,-0.154411765,1.183867304,1.257789628,0.46491566,-0.005738558,0
300019,-0.021909746,2019,1.17E-05,0.491267288,-0.396634615,-0.247596154,1.357436303,0.733467177,0.177127965,0.006279096,0
300021,0.018772961,2016,1.16E-05,-0.378856785,0.253634895,-0.55088853,0.65323726,0.724636381,-0.801668045,-0.671135599,0
300021,-0.016462096,2018,1.96E-05,-0.25248341,-0.453431373,0.049019608,0.924594762,0.970724669,-0.263670931,-0.411331224,0
300021,0.091103955,2019,2.00E-05,0.196589957,0.930288462,0.201923077,1.115719779,1.383372368,0.236912756,0.281275321,0
300024,-0.00934471,2018,1.98E-05,-0.116030032,-0.301470588,0.058823529,0.956596071,0.439205278,-0.740391399,0.045816875,1
300024,-0.020444155,2019,8.45E-06,-0.231679448,-0.365384615,-0.819711538,1.121595754,0.58737707,-0.537870586,0.308014196,1
300027,-0.018740829,2018,2.56E-05,-0.26408038,-0.507352941,0.308823529,1.049421468,0.817251256,-0.647000789,0.179015294,0
300031,-0.000875661,2017,1.19E-05,-0.111465491,-0.220207254,-0.492227979,0.82321731,0.605131517,-0.484141899,0.574837796,0
300032,0.014229999,2016,2.23E-05,-0.602119321,0.166397415,0.176090468,0.772796171,0.873436008,-0.298582825,-0.398654052,0
300034,-0.00657275,2018,2.63E-05,0.245480561,-0.240196078,0.348039216,1.117249024,0.889156717,-0.154609456,-0.01686777,1
300034,0.0897197,2019,2.10E-05,0.709503957,0.925480769,0.269230769,0.936994332,0.359254489,-0.836757952,-0.616802102,1
300035,-0.004632971,2017,1.07E-05,0.033782628,-0.582901554,-0.665803109,1.393437828,1.939386179,-0.118036398,-0.034407441,0
300035,0.020189689,2018,9.65E-06,0.608722041,0.458333333,-0.727941176,1.256529317,1.593438752,0.770850032,-0.378163921,0
300036,-0.030704381,2016,5.65E-05,0.234504377,-0.495961228,0.809369952,1.279045205,1.305022188,-0.125657992,-0.256799095,0
300036,-0.002333605,2017,2.01E-05,-0.282856511,-0.375647668,-0.028497409,1.064195034,0.208867574,-1.993794848,-0.499750568,0
300036,-0.004102799,2018,9.54E-06,0.682517367,-0.159313725,-0.745098039,1.033831358,-0.329850716,-2.038706253,0.235341849,0
300039,-0.003673628,2017,1.26E-05,-0.227298116,-0.471502591,-0.380829016,0.801867193,1.126043852,0.012062594,-0.094889324,0
300040,-0.001230171,2017,3.97E-05,0.021902879,-0.261658031,0.580310881,1.066381634,1.690876305,0.028923883,-0.055233535,0
300040,-0.034828876,2018,3.66E-05,0.02284402,-0.727941176,0.558823529,1.210799525,1.866396474,0.502767,-0.334906621,0
300040,-0.006866496,2019,4.37E-05,0.456025621,-0.112980769,0.757211538,1.196033554,1.069106834,0.02401512,0.274292004,0
300041,0.016808398,2016,1.22E-05,-0.257632333,0.208400646,-0.460420032,1.20573827,0.952332213,0.168386431,-0.75412023,0
300041,-0.009157531,2017,1.11E-05,0.051997137,-0.779792746,-0.603626943,1.088940911,1.114291516,-0.15144456,0.398610556,0
300041,-0.051325319,2018,2.18E-05,0.576526794,-0.87745098,0.12745098,0.5453562,0.744765093,0.169382943,-0.191543398,0
300041,-0.019002387,2019,2.76E-05,-0.062134502,-0.346153846,0.471153846,0.791470822,0.807616552,-0.770167493,0.051504253,0
300043,-0.002900996,2018,9.65E-06,-0.171116548,-0.112745098,-0.727941176,0.928156409,1.195445576,-0.824579896,-0.053291923,0
300044,-0.022951601,2017,1.70E-05,0.008763218,-0.935233161,-0.137305699,1.306643904,1.216370687,-0.964153464,-0.690124429,0
300044,-0.039366073,2018,8.59E-06,-0.083410167,-0.772058824,-0.870098039,1.198852835,0.435972146,-1.189270641,0.192416321,0
300044,-0.039311435,2019,7.37E-06,-0.251906092,-0.627403846,-0.939903846,1.222212097,1.388900341,-1.001246409,-0.16947292,0
300045,0.014036317,2016,1.10E-05,-0.103542897,0.15993538,-0.634894992,1.135258296,0.64229976,-1.205516238,0.20680103,0
300045,-0.004866396,2017,3.89E-05,-0.047975134,-0.606217617,0.57253886,0.86287771,-0.329284069,-2.624170324,0.217063426,0
300045,0.010932728,2018,2.04E-05,0.414128204,0.257352941,0.071078431,1.097604428,0.513449306,-1.690235722,0.888575781,0
300045,-0.073471065,2019,9.45E-06,-0.2466467,-0.899038462,-0.644230769,1.100718886,1.169016293,-1.842891683,-0.27916717,0
300048,0.095869482,2016,1.64E-05,-0.424366915,0.870759289,-0.066235864,1.045505023,1.183909528,-0.923494606,-0.497138621,0
300048,-0.01010691,2017,4.63E-05,-0.082582681,-0.800518135,0.663212435,1.078644368,1.299525531,-0.412145279,0.037531266,0
300048,-0.003457627,2018,5.16E-05,0.314835954,-0.125,0.759803922,1.157796861,1.730909391,0.416559195,-0.780118162,0
300048,-0.06173176,2019,5.68E-05,0.231823878,-0.836538462,0.855769231,1.178350786,0.418666843,-1.275666574,0.837542579,0
300050,-0.004258102,2017,8.54E-06,0.040794934,-0.554404145,-0.937823834,0.888976432,2.205035985,-0.203022944,-0.510052988,0
300053,0.003487005,2017,3.72E-05,-0.151209699,0.35492228,0.531088083,1.199131319,-0.054520771,-2.505815983,-0.21898361,0
300053,0.039985034,2018,1.13E-05,0.071876116,0.754901961,-0.446078431,1.138189549,0.291160444,-1.42964816,0.599956326,0
300055,-0.004421572,2017,1.08E-05,-0.385430978,-0.562176166,-0.652849741,1.496157107,0.493071229,-0.608293413,0.438019206,0
300056,0.060313685,2016,1.97E-05,-0.602509342,0.702746365,0.046849758,1.272893531,1.271597903,0.312573661,0.343792074,0
300056,0.020477547,2017,1.89E-05,0.11396838,0.924870466,-0.062176166,0.873575632,-0.800278489,-2.362077187,1.515090888,0
300056,-0.039335137,2018,8.71E-06,-0.261897212,-0.769607843,-0.855392157,0.694927592,0.826589426,-1.029846733,0.510866742,0
300058,-0.026171292,2018,9.00E-06,0.812403618,-0.607843137,-0.821078431,1.131465548,0.768044257,-0.957782131,0.209760572,0
300058,0.144513525,2019,1.78E-05,-0.229160196,0.973557692,0.03125,1.229671833,0.974170169,-0.508761561,-0.31156825,0
300065,-0.001708019,2018,2.98E-05,-0.19386386,-0.095588235,0.428921569,1.222045861,0.067482674,-1.424631278,0.657007092,0
