asset,date,rank_beta,rank_br,xret_cumulative,ch4mkt_beta_avg,ch4smb_beta_avg,ch4vmg_beta_avg,ch4pmo_beta_avg,roe_avg,roa_avg,log_me_avg,bm_avg,ep_value,sue_value,cdi_value,ndp_value,ORR,TOR_growth,TOC_growth,OC_growth,Total_AGR,tl_growth,COD_IE,COD_FE,LEV,LNTAS,Liquidity,FAP,LNTL
2769,2019,0.096153846,-0.466346154,-0.163442786,1.252008446,1.029507382,0.53994298,0.481319821,0.00955818,0.001968915,14.40277753,0.804545801,0.014035469,1.936993463,,0.55638866,-0.028069216,-0.028069216,-0.039163495,-0.032410296,-0.325800397,-0.437297245,,0.002083249,2.788565361,22.13372904,1.446106936,0.002080996,21.68961561
2772,2018,0.578431373,-0.120098039,-0.012318295,0.910498769,0.925508839,0.000745048,0.334833878,0.006722312,0.003294563,14.44903137,1.29915323,0.0347406,0.247171517,-1.111723252,0.716397734,0.244143793,0.244143793,0.241222751,0.245052557,0.149750898,0.36832687,,0.010717107,2.073829874,22.40338518,2.572176107,0.414810954,21.74521968
2772,2019,0.28125,-0.098557692,0.873185289,0.89739407,0.87515963,0.149631203,-0.491536037,0.01899291,0.008553041,14.70823073,1.030187221,0.01052475,0.587552953,-1.951092107,0.364881981,0.112163111,0.112163111,0.214619356,0.254978704,0.135428039,0.072002208,,0.004130911,1.956471124,22.53039488,3.629967769,0.394710672,21.8147478
2774,2018,-0.200980392,0.414215686,-0.199044364,0.819977429,0.982534595,-0.370077358,0.168143419,-0.000550487,-0.000325624,13.78242642,1.198830143,-0.009842929,-0.810811301,-1.877511289,,0.229754053,0.229754053,0.166612347,0.229213451,0.034222576,0.057564525,,,1.480514383,21.17978478,2.65247258,0.106083083,20.05449708
2774,2019,0.805288462,0.882211538,-0.050397057,0.884561021,1.145292103,0.401239647,-0.075520944,0.001342636,0.000937693,14.42041746,0.588579804,-0.003949162,0.256150871,-0.765203095,,2.225421519,2.225421519,1.448160303,1.089281708,0.482265534,0.964196605,,,1.754642779,21.57335647,2.089448928,0.060658316,20.72958039
2781,2018,-0.848039216,0.455882353,-0.228920729,0.718145069,0.396099051,-0.029745081,-0.017920954,0.005969898,0.002509437,15.00469646,0.615496196,-0.01109377,-0.277875423,,0.656908201,-0.497104602,-0.497104602,-0.449779382,-0.481372897,-0.05001512,-0.072612805,,0.033474801,2.390725977,22.26958238,1.656436001,0.047380687,21.7278112
2783,2019,0.723557692,-0.896634615,-0.074672989,0.786476771,1.163205355,0.208623194,-0.030418266,0.013271677,0.006128823,15.06227628,0.689566975,-0.002432878,0.512426326,-0.262950609,1.016915081,0.842336357,0.842336357,0.890000566,1.118267775,0.392405819,0.558734818,,0.029732199,2.606531503,22.65550835,0.541725358,0.370745193,22.17156545
2785,2017,-0.883419689,0.844559585,0.015278622,0.866464176,1.311202356,0.505575181,0.099082019,0.001950863,0.001109773,13.97213389,0.6197608,0.00043391,1.404327994,-1.780056408,0.336114467,0.097919116,0.097919116,0.135720626,0.13438935,0.069276329,0.147231354,,0.034811203,1.891077855,20.99740098,1.67332923,0.071329214,20.24493054
2785,2018,0.046568627,0.921568627,0.498797561,1.079363245,0.62508736,0.911367755,-0.079274368,0.002268412,0.001213765,14.57928195,0.32337333,0.000578342,-2.573495384,,0.190302574,-0.299876103,-0.299876103,-0.292411007,-0.325516339,-0.112766547,-0.176933102,,0.035366109,1.776586469,20.87775384,1.776093024,0.075155834,20.05021275
2785,2019,0.180288462,0.802884615,0.191885607,0.473913528,-0.170288035,-0.118347388,-0.106230606,0.01120222,0.006211392,14.93921828,0.217115893,0.007974604,1.957903234,-1.933583208,0.178207808,0.766526757,0.766526757,0.750688385,0.921415589,0.172409913,0.339697116,,0.036548491,1.997979577,21.03681523,1.572073884,0.057553695,20.3426563
2787,2018,0.921568627,-0.656862745,-0.090116029,1.019801699,1.066404276,0.110254613,-0.02325896,0.009042193,0.005841754,13.96908949,1.303292702,0.003342316,2.100147401,-2.582397556,0.491734745,-0.070331041,-0.070331041,-0.064107082,-0.045682792,0.032756599,0.042710436,,0.032525852,1.565431104,21.60099204,2.652499359,0.1704932,20.58266396
2789,2017,0.160621762,0.240932642,-0.137121593,0.977229739,0.82063479,0.133122315,-0.631013581,0.024592153,0.007985518,14.02030265,1.01340729,0.02199693,-0.42820186,,1.48626653,0.052210915,0.052210915,0.036385463,0.014359173,0.1033302,0.118611146,,0.046062645,3.249974787,22.14878068,1.101215729,0.010559379,21.78105245
2791,2017,-0.137305699,0.873056995,0.288305512,0.923169164,0.913599982,-0.44674685,0.196533505,0.01908721,0.013959635,14.03197762,2.493222305,0.002752229,0.786286119,0.270627231,0.449509898,0.31959839,0.31959839,0.231096963,0.273104117,0.262555044,0.849957422,,0.001751566,1.630158112,22.25302894,2.006802858,0.115759752,21.30256741
2791,2018,-0.450980392,0.81127451,4.87687935,1.027855168,0.327968451,0.465381488,-0.370671586,0.032841452,0.020314077,15.59381355,0.572753011,0.000630059,2.160915855,-3.145962472,0.075306531,0.243641079,0.243641079,0.155470068,0.193105416,0.240620955,0.249193874,,-0.007170989,1.637287694,22.46864097,2.062540216,0.106173947,21.52506585
2791,2019,-0.012019231,0.552884615,1.038063644,0.677241784,-0.655862806,-1.32853196,-0.434163908,0.05407859,0.033887501,16.99960601,0.156807555,0.001612422,1.393090112,-0.765158092,0.053204209,0.342503681,0.342503681,0.346502853,0.465684104,0.367334182,0.567061055,,-0.008737168,1.805345076,22.78150396,1.884087449,0.112673485,21.97426778
2793,2019,0.949519231,-0.704326923,-0.25711921,0.847563756,0.917843478,0.02581477,0.326105851,0.032105699,0.018687479,15.14403498,1.152098079,0.042434928,-1.919338998,-5.297298543,0.603623952,0.285033928,0.285033928,0.263952089,0.268656374,0.16875199,0.231147413,,0.032840617,1.859559503,22.8875092,1.835833314,0.189374659,22.11583434
2799,2017,0.647668394,0.160621762,-0.258568936,1.017733041,0.519264608,-0.801609396,-0.245219166,0.013748175,0.009250659,13.87742016,0.530651449,0.008260905,1.436438506,-0.357619534,0.136400889,0.798362446,0.798362446,0.729062115,0.841729356,0.255326076,0.564952565,,0.033654046,1.773097205,20.77186102,1.174278309,0.251969607,19.94178268
2799,2018,0.948529412,-0.325980392,0.389230195,0.910008164,1.525433441,0.671285054,-0.445688259,0.033815262,0.017490684,14.71488908,0.260415351,0.008403437,2.729378592,-0.170326959,0.156197062,0.894774546,0.894774546,0.924663458,0.968469359,0.376318041,0.629330554,,0.026754083,2.066837579,21.09127287,1.303670681,0.187277929,20.42995191
2801,2017,0.772020725,0.994818653,0.008660759,1.052556476,1.22156184,0.032218552,0.393394195,0.034398516,0.028913364,13.50592883,1.248999763,0.020663242,-1.11108235,-0.244974644,0.087447148,0.282294314,0.282294314,0.20970733,0.195896273,0.092644118,0.122235404,,0.017681155,1.254269311,20.87952272,4.146178223,0.11995089,19.28360824
2801,2018,0.039215686,0.985294118,0.543154221,0.826785878,0.493918256,0.20454757,-0.219077741,0.0457462,0.037045885,14.51791048,0.490501842,0.017616671,2.139889812,,0.025152829,-0.058198132,-0.058198132,-0.106542566,-0.074970739,0.11126927,-0.068470256,,,1.204723646,20.98502557,4.962740269,0.114997558,19.21268109
2801,2019,-0.127403846,0.978365385,0.246930693,0.614035362,0.114481078,-0.168127602,0.015405149,0.040680394,0.034663766,14.80220767,0.422374424,0.013179877,1.475255588,,0.010222271,0.459512831,0.459512831,0.566849286,0.604448704,0.103855508,-0.080741401,,,1.164844294,21.08383463,6.126985298,0.114905236,19.12849328
2802,2017,-0.930051813,-0.461139896,-0.182502269,1.093699381,1.211749381,0.006799521,0.220638981,0.02929019,0.02643039,13.65200504,0.709304779,0.019029438,0.023283074,-0.926872894,-0.003096287,0.102550766,0.102550766,0.096758129,0.055581737,0.075416418,1.41240459,,,1.311638439,20.36637794,3.024567162,0.267606783,18.92918926
2802,2018,0.12254902,-0.267156863,0.156673671,0.881430743,1.106119823,-0.126398855,-0.053293551,0.033962999,0.029869202,13.98794647,0.470425017,0.010769681,1.259552051,,-0.006066494,-0.241997788,-0.241997788,-0.267123994,-0.305090528,-0.131004009,-0.678897597,,,1.096243085,20.22596118,9.649649426,0.289280559,17.79319407
2802,2019,-0.711538462,-0.526442308,0.356476751,1.09023122,1.045005971,-0.268136321,0.681839937,0.043433781,0.039035468,14.31790486,0.367865983,0.005181206,-0.281560417,-0.96588058,0.00783583,0.757017824,0.757017824,0.895766646,1.150037409,0.118364352,0.98761224,,,1.184877706,20.33782839,4.97577523,0.237207015,18.4801281
2803,2018,0.575980392,0.556372549,1.096230254,1.273440052,1.040431697,0.117764227,-0.372854715,0.076947789,0.041542521,15.04381264,0.406548653,0.01143957,0.69549621,-1.63943846,0.070335426,0.374192211,0.374192211,0.317820113,0.090932652,0.182941909,0.061005124,,0.013030708,1.682656764,21.73806839,1.74018442,0.194641041,20.83593135
2811,2017,-0.29015544,0.948186528,-0.03857476,1.11125724,1.18603855,-0.043835593,0.231622707,0.021311405,0.011124948,13.43004363,2.01709082,0.035868407,-0.757203899,,1.388403822,-0.014195278,-0.014195278,-0.053114917,-0.056772283,0.239255725,0.30729352,,0.027943391,2.114472365,21.91049112,2.019046105,0.084471766,21.27006689
2811,2018,-0.821078431,0.901960784,0.019440102,0.881626804,1.118650371,-0.030648272,0.413782949,0.020617458,0.010398474,14.47480095,0.937578484,0.005115403,0.109292195,-1.081847938,0.478522578,-0.189146444,-0.189146444,-0.161786796,-0.194205523,-0.006590931,-0.046706322,,0.028454098,2.023410563,21.90387837,2.154536122,0.092191174,21.22223463
2811,2019,0.617788462,0.884615385,-0.136989142,0.820031486,1.022359167,0.090088724,0.278195881,0.009132157,0.00466378,14.60664605,0.740706946,0.008429215,-2.841319089,,0.337037564,0.068759885,0.068759885,0.007916775,0.036295634,-0.088442221,-0.119355504,,0.022523162,1.955540594,21.81127808,2.341809123,0.093188582,21.09513337
2818,2019,0.175480769,0.240384615,0.008116352,1.136638179,0.683970925,0.352267561,0.439782915,0.03281014,0.02804803,15.25491472,1.314843679,0.048324506,1.807144501,-3.567275381,,0.22080739,0.22080739,0.059632763,0.028522951,0.0880871,0.094406322,,0.010592547,1.164371479,22.62713954,3.216442322,0.028936452,20.6693318
2822,2017,-0.79015544,-0.440414508,0.085889424,1.056473812,1.269863929,0.684348609,0.001062633,0.021109533,0.009743542,14.36249914,1.239776147,0.016224616,-0.794935039,-1.918857423,,0.250422894,0.250422894,0.198842454,0.20513865,0.218587433,0.293346842,,0.028464085,2.409409718,22.45697446,1.850327861,0.0262218,21.92076365
2822,2018,-0.441176471,0.286764706,0.349115298,0.838301542,0.625669022,-0.156911621,-0.4290841,0.02786361,0.012149771,15.31707699,0.60368576,0.002911264,0.228005051,-2.238920939,,-0.117061552,-0.117061552,-0.100557361,-0.118332415,0.044052385,-0.119954952,,0.033971809,1.972661768,22.50008413,1.793781848,0.026312719,21.79298147
2822,2019,-0.516826923,0.305288462,-0.291637039,0.859751072,0.6483434,0.487857571,0.726256673,0.02470507,0.01262329,15.29522074,0.771296897,0.007665211,0.245727444,-1.595974242,,0.288667586,0.288667586,0.291629285,0.292935794,0.393994335,0.544627528,,0.02141515,2.204348865,22.83225737,2.038557125,0.04180717,22.22776427
2826,2018,0.735294118,-0.325980392,0.086409732,0.950316627,0.946368244,0.226502119,-0.063493558,0.007638341,0.005970825,14.07665796,0.489826032,0.003964565,0.600262372,,,0.084433052,0.084433052,0.078763891,0.027842522,0.150217576,0.528265657,,0.002921097,1.360478652,20.61516999,1.954942912,0.226364316,19.28701086
2828,2018,-0.495098039,-0.301470588,-0.350719882,0.943211451,1.12239804,-0.435437812,0.832084404,0.008374427,0.004112729,14.1112457,0.759781753,0.00128638,0.419144955,-0.37072727,,-0.354144465,-0.354144465,-0.386035893,-0.440335992,0.008094813,-0.009831173,,0.027643015,2.336259909,21.62427552,1.178258371,0.341753218,21.06559879
2828,2019,0.0,-0.293269231,-0.088429354,0.943257067,0.951037364,0.488050101,0.059484692,-0.000262264,-0.000167109,14.09355551,0.779420088,0.00145011,0.100441265,-1.917534729,,-0.016669264,-0.016669264,0.004989092,0.01941826,0.00801301,0.047818797,,0.021388945,2.466407411,21.63225659,1.148407747,0.308918637,21.11230946
2829,2018,-0.865196078,-0.446078431,0.65236896,0.747948158,0.480596625,-0.711849116,0.423594466,0.003830812,0.002293788,14.43716314,0.550312012,0.00576088,0.194489658,,0.142636215,0.581757727,0.581757727,0.259939689,0.586384739,-0.059592902,-0.22010972,,0.050223952,1.503837179,21.15505997,2.332632389,0.144247093,20.06153789
2831,2018,-0.838235294,-0.571078431,0.428667899,1.075091493,-0.083678992,-0.386397247,0.283043548,0.038102744,0.020227149,15.93330831,0.797340558,0.012439814,0.201343101,-2.050843807,,0.169952124,0.169952124,0.158534977,0.205247009,0.31178431,0.507487178,,0.01741923,2.065555776,23.37359232,1.61208282,0.276788021,22.7116895
2831,2019,0.762019231,-0.497596154,0.073231631,1.082752106,0.071162982,0.343711973,-0.01722209,0.037059121,0.018352218,16.50268635,0.514715169,0.011257552,0.187581492,-1.437374494,,0.404155764,0.404155764,0.447811885,0.497941334,0.133109537,-0.021508079,,0.018222921,1.803349455,23.49855797,1.650246468,0.287735051,22.68994676
2842,2018,-0.389705882,0.230392157,-0.46678193,0.957365698,0.823617072,-0.097384469,0.004942898,-0.011028432,-0.004496845,14.43937278,0.514383714,0.003739129,0.7421389,-1.323196095,,-0.180091758,-0.180091758,-0.114076379,-0.136046187,0.149198329,0.199133301,,0.018894162,2.411359438,21.56675496,1.312234197,0.205445389,21.03111767
2842,2019,-0.795673077,0.276442308,-0.036499309,1.190799961,1.080558963,0.163475794,-0.191614899,0.012286456,0.005090717,14.64526701,0.42876185,0.006185267,-0.978070552,-3.304500378,,0.270898868,0.270898868,0.217468941,0.229390915,0.003738798,-0.02466935,,0.018663278,2.318737998,21.57048679,1.584761812,0.297059097,21.00613893
2843,2018,-0.411764706,0.551470588,-0.074869884,0.94674764,0.96683511,-0.03137902,0.408174672,0.026256358,0.02068704,14.08255991,0.463819451,0.006304887,0.558237947,0.087338829,,-0.118243505,-0.118243505,-0.086710821,-0.077317988,-0.017072192,-0.000849942,,0.009513585,1.358965836,20.42728469,1.856620303,0.424257214,19.09603264
2843,2019,-0.098557692,0.884615385,0.018681714,0.673919256,0.697157753,-0.058779352,0.339614949,0.022796184,0.01667443,14.32432297,0.327857052,0.007830914,-0.911552848,-0.680443855,,0.346691477,0.346691477,0.315649114,0.226612499,0.268076959,1.066885574,,0.018438043,1.756055384,20.66478624,1.060477148,0.363528216,19.82207556
2868,2018,0.659313725,0.960784314,-0.149407641,0.885967038,1.029085884,0.718709134,-0.163102958,0.015615457,0.013772492,13.62349295,0.978348474,0.005719341,1.017948735,1.089149959,,0.239702011,0.239702011,0.110885323,0.089457647,0.147797445,1.159744909,,0.002529746,1.230426679,20.66004457,4.412065245,0.202501014,18.984861
2868,2019,0.639423077,0.939903846,-0.264858072,0.816155427,0.654167209,-0.066655126,0.2681129,0.011921719,0.009555248,14.49483571,0.393118605,0.001348133,-2.16405618,-1.568213734,,-0.02363077,-0.02363077,0.167004591,0.219468745,0.064427466,0.389433222,,0.010007875,1.323547609,20.72248163,1.052199287,0.19127281,19.31375691
2869,2018,0.549019608,-0.588235294,0.680965837,0.924814002,0.302191513,-1.496129277,-0.172584714,0.171615841,0.094280544,14.99331927,0.439817638,0.018177497,3.918549686,1.267041011,,1.38894967,1.38894967,0.551809275,0.567475053,1.345251272,2.188623413,,,1.736122011,21.9841699,2.052877953,0.055374649,21.1261566
2869,2019,0.168269231,0.007211538,-0.453915044,1.300751296,0.262469676,-0.525640144,0.694926761,0.059406389,0.036297784,15.38078081,0.496952526,-0.000970559,-1.66738271,,,-0.835935427,-0.835935427,-0.588962783,-0.753639119,-0.224923711,-0.613968171,,,1.267712771,21.72937608,3.818083974,0.125816728,20.17432115
2883,2018,0.215686275,0.264705882,0.157685937,1.1504639,1.16832218,0.323546043,0.316821789,0.030854423,0.02585273,13.72329082,0.525627316,0.006833916,0.327791003,-2.412991514,,-0.06490714,-0.06490714,-0.048761633,-0.027980766,0.18401183,0.459866909,,0.039356407,1.270729759,20.28409941,3.839293849,0.029520887,18.73787391
2883,2019,0.461538462,0.629807692,-0.307188049,0.905923009,0.840597522,-0.196510402,0.358632062,0.029271696,0.022313529,14.00511439,0.494271902,0.013882015,2.063993646,0.714522691,,0.818544765,0.818544765,0.987952021,1.058297176,0.531414956,1.536030891,,0.016232049,1.545148217,20.71029153,2.449487539,0.020286703,19.66847413
2889,2018,0.37745098,0.941176471,-0.059756179,1.337450377,0.735046668,-0.23899119,0.241041057,0.023567419,0.003908199,13.72406653,1.727318079,0.040988975,0.254028525,-0.40864569,,-0.861803408,-0.861803408,-0.875789363,-0.890976651,0.421995574,0.48783204,,0.001812435,7.283786389,23.22950661,1.126349785,0.01701879,23.0818285
2889,2019,-0.759615385,0.379807692,0.081514112,1.165523134,1.069642492,0.276636643,0.350728683,0.029469397,0.004081121,14.63004054,0.773477307,0.022999249,0.809432721,,,0.510475689,0.513400122,0.53056389,0.656458059,-0.622162464,-0.741074355,,-0.008300105,2.446181946,22.25621563,1.484254653,0.04381898,21.73061416
2892,2018,-0.183823529,-0.24754902,-0.251134792,0.986537815,1.276246265,0.329348261,-0.236807131,0.033608599,0.027592472,14.08093883,0.535115973,0.015687882,-0.273717569,-1.061470941,,-0.032355755,-0.032355755,-0.06572646,-0.062369513,0.063241599,0.204351484,,,1.277341021,20.55042571,3.523037854,0.233476359,19.02313771
2899,2018,0.909313725,0.066176471,-0.050358386,0.914777236,1.318213764,0.04658595,0.234324623,0.015980108,0.012780044,13.85631169,0.991666452,0.002602758,-0.540887984,,,-0.09494955,-0.09494955,-0.111112255,-0.128364867,0.007948654,-0.158226936,,-9.56501308,1.206389377,20.96921,4.623905652,0.132912165,19.20358738
2903,2019,-0.84375,-0.211538462,-0.008646606,0.8928254,0.892077684,-0.009706058,0.458499646,0.029455732,0.021409068,13.96018403,0.565948245,0.01953786,0.01336077,0.939531267,,2.33781651,2.33781651,1.69503152,2.271488443,0.264546781,0.680563124,,,1.449511633,20.73908588,2.589187632,0.183003635,19.56826564
2912,2018,0.958333333,-0.375,0.717485413,1.089558818,-0.363938746,-1.656487972,-0.156880345,0.055622162,0.037191674,15.7190158,0.212743372,0.003788484,1.399324987,,,0.0167637,0.0167637,0.01695556,0.086013076,0.034028521,-0.208811127,,,1.389401878,21.46818816,3.198312912,0.046881639,20.19617144
2912,2019,0.387019231,-0.439903846,-0.604279281,0.998598759,0.317639164,-1.07293559,0.616330036,0.031579257,0.023663537,15.57840168,0.286060079,0.00258593,-0.287694969,,,0.009934925,0.009934925,0.47279747,0.246186843,0.099697482,0.04451633,,,1.362773828,21.56322328,3.323704345,0.085105427,20.23972538
2917,2019,0.961538462,0.310096154,-0.10283172,0.92509288,1.134651489,0.284790375,0.1844871,0.025810129,0.018637585,14.05193627,0.673403627,0.007417577,-0.128324526,-0.505581869,,0.167785228,0.167785228,0.20509834,0.209345624,0.268364681,0.772232295,,0.014791003,1.730104876,21.10039672,2.591557761,0.109578529,20.2376476
2918,2019,0.795673077,-0.581730769,0.048557275,1.19180027,0.414047823,0.427391581,-0.176134401,0.040698625,0.021363969,15.62265677,0.557266716,0.006791152,0.84056707,0.177396859,,0.723295215,0.723295215,0.754168322,0.772340264,0.680197301,1.055763643,,0.012248239,2.472333848,23.01714968,1.331400221,0.281620309,22.49883589
