asset,date,br,start_date,end_date,compounded_xret,ch4mkt_beta,ch4pmo_beta,ch4smb_beta,ch4vmg_beta
600023,2016,1.16e-05,2017/7/1,2018/6/30,-0.159399113,0.385712629,0.014304794,-0.169002931,0.200646622
600023,2017,1.16e-05,2018/7/1,2019/6/30,0.005953312,0.513026232,0.127496208,0.160731133,0.16641224
600023,2018,0.0,2019/7/1,2020/6/30,-0.218028756,0.700247063,0.256003425,0.213476019,0.275940017
600023,2019,0.0,2020/7/1,2021/6/30,0.086744917,0.56996257,-0.023430737,0.318980336,0.633552263
600025,2018,2.04e-05,2019/7/1,2020/6/30,0.00563316,0.677304021,0.146468172,0.057257984,0.126971585
600025,2019,0.0,2020/7/1,2021/6/30,0.549228664,0.538818335,-0.18577024,0.49035958,0.709424813
600026,2014,0.0,2015/7/1,2016/6/30,-0.53776412,1.282484466,0.170834597,0.141283143,-0.784124623
600026,2015,0.0,2016/7/1,2017/6/30,0.107120384,1.358715503,-0.216635531,-0.278659555,-0.413414081
600026,2016,0.0,2017/7/1,2018/6/30,-0.351710138,1.215416633,0.113396394,0.494994229,0.291950513
600026,2017,2.79e-05,2018/7/1,2019/6/30,0.53173006,1.061837144,0.00621768,0.672243206,0.499670974
600026,2018,0.0,2019/7/1,2020/6/30,-0.019697938,1.040625232,-0.201357097,0.344647003,0.615260532
600026,2019,0.0,2020/7/1,2021/6/30,-0.0559978,1.183896594,0.262942174,0.562586849,0.924504706
600027,2014,0.0,2015/7/1,2016/6/30,-0.536139922,1.182169166,0.382506236,-0.190390941,0.001282608
600027,2015,1.1e-05,2016/7/1,2017/6/30,-0.038831235,0.739967316,-0.058733386,-0.318857477,0.152706463
600027,2016,0.0,2017/7/1,2018/6/30,-0.176955883,0.612336772,0.114575971,0.199826766,0.038837677
600027,2017,0.0,2018/7/1,2019/6/30,-0.048831981,0.70046978,-0.001606697,0.354505727,0.311667089
600027,2018,0.0,2019/7/1,2020/6/30,-0.091268887,0.715519547,0.048934874,0.331240804,0.37949963
600027,2019,0.0,2020/7/1,2021/6/30,0.030101816,0.727039934,-0.062165441,0.630546873,1.224578384
600028,2014,0.0,2015/7/1,2016/6/30,-0.321641221,0.815966767,0.126143218,-0.684548063,-0.363217582
600028,2015,6.79e-06,2016/7/1,2017/6/30,0.258488611,0.822617654,-0.127851436,-1.326148887,-0.845842431
600028,2016,1.27e-05,2017/7/1,2018/6/30,0.1959927,0.673565815,0.144383059,-1.087695477,-0.118222151
600028,2017,1.25e-05,2018/7/1,2019/6/30,-0.108205178,0.784151142,-0.2249584,0.052857789,0.849782556
600028,2018,0.0,2019/7/1,2020/6/30,-0.246340018,0.526598897,0.220411385,0.148922144,0.282781551
600028,2019,0.0,2020/7/1,2021/6/30,0.150314625,0.580271633,0.05866064,0.217580944,0.852628835
600029,2014,0.0,2015/7/1,2016/6/30,-0.521251966,1.230313887,0.271083657,-0.050341812,-0.217410346
600029,2015,0.0,2016/7/1,2017/6/30,0.228133732,1.296224336,-0.195322083,-0.182483161,0.811516151
600029,2016,0.0,2017/7/1,2018/6/30,-0.031312242,1.017106379,-0.271592457,-0.540967238,0.395333592
600029,2017,4.22e-05,2018/7/1,2019/6/30,-0.088500238,1.304062827,0.368699763,-0.917159988,-0.262398927
600029,2018,2.7e-05,2019/7/1,2020/6/30,-0.3362689,1.305116286,0.277508597,-0.171305903,0.464725846
600029,2019,4.25e-05,2020/7/1,2021/6/30,0.146775542,0.801338143,0.275851035,0.238692979,0.735239874
600031,2014,1.83e-05,2015/7/1,2016/6/30,-0.490798331,1.194982774,0.429836841,-0.104817328,-0.224499612
600031,2015,4.4e-05,2016/7/1,2017/6/30,0.59922962,1.237466831,-0.161107019,-0.381382621,-0.376054931
600031,2016,6.19e-05,2017/7/1,2018/6/30,0.091078623,1.634334977,0.236563008,0.204271672,1.140568432
600031,2017,6.78e-05,2018/7/1,2019/6/30,0.462431791,1.039323214,-0.177761927,-0.283247856,0.374587039
600031,2018,3.99e-05,2019/7/1,2020/6/30,0.440657925,1.371811544,-0.261089212,-0.335981822,1.059880771
600031,2019,3.79e-05,2020/7/1,2021/6/30,0.590751809,1.279998416,-0.265033809,-0.547805414,0.704408891
600033,2014,5.56e-05,2015/7/1,2016/6/30,-0.440356072,1.092617233,-0.067140093,0.926907194,0.486740634
600033,2015,1.39e-05,2016/7/1,2017/6/30,0.231048936,0.903721087,-0.347456268,0.461998739,0.233421059
600033,2016,1.34e-05,2017/7/1,2018/6/30,-0.190695899,0.953955475,0.033205288,0.773317295,0.797360486
600033,2017,0.0,2018/7/1,2019/6/30,0.115713808,0.605925464,0.165803624,0.410719235,0.048701714
600033,2018,0.0,2019/7/1,2020/6/30,-0.201974046,0.669335525,0.137302548,0.301197065,0.267827975
600033,2019,0.0,2020/7/1,2021/6/30,0.033023931,0.43004012,0.143887021,0.274014271,0.353507169
600035,2014,1.41e-05,2015/7/1,2016/6/30,-0.263117532,1.247900071,0.082888232,1.028028992,0.439867917
600035,2015,3.78e-05,2016/7/1,2017/6/30,0.092040467,0.29598115,-0.241724544,-0.208539495,-1.579692537
600035,2016,1.08e-05,2017/7/1,2018/6/30,-0.429519755,0.52887201,-0.177072598,0.339269237,-0.380066938
600035,2017,9.63e-06,2018/7/1,2019/6/30,0.116363882,0.811273138,0.019092664,0.716935939,0.188228801
600035,2018,9.07e-06,2019/7/1,2020/6/30,-0.122966123,0.961515618,0.002445263,0.79134425,0.17483666
600035,2019,8.27e-06,2020/7/1,2021/6/30,0.057003683,0.600082532,0.156112024,0.424841586,0.444330037
600037,2014,0.0,2015/7/1,2016/6/30,-0.519713943,1.244069971,-0.105578118,0.872994985,-0.069837205
600037,2015,0.0,2016/7/1,2017/6/30,-0.045246142,1.169144003,0.301599754,0.647241277,0.080548591
600037,2016,0.0,2017/7/1,2018/6/30,-0.291006461,0.800281871,0.240162898,0.168926524,-0.184601146
600037,2017,0.0,2018/7/1,2019/6/30,-0.004990223,0.983594129,0.253587913,0.593692015,-0.240963059
600037,2018,0.0,2019/7/1,2020/6/30,0.526297818,1.090937008,0.063073712,0.834661322,-0.226987813
600037,2019,0.0,2020/7/1,2021/6/30,-0.377836742,1.04910474,0.31442669,0.859472208,0.237996135
600038,2014,0.0,2015/7/1,2016/6/30,-0.3394419,1.190800562,0.324684151,-0.22620503,-1.071086409
600038,2015,3.16e-05,2016/7/1,2017/6/30,0.09882723,1.008368753,-0.06586548,-0.3322378,-1.355958919
600038,2016,1.54e-05,2017/7/1,2018/6/30,-0.13949063,0.957118045,0.448703401,-0.183925776,-1.585657345
600038,2017,2.7e-05,2018/7/1,2019/6/30,0.016518592,0.927302438,0.526965614,-0.683731738,-1.929982088
600038,2018,5e-05,2019/7/1,2020/6/30,-0.007677712,0.795923958,0.247801763,0.109028592,-0.538292205
600038,2019,4.04e-05,2020/7/1,2021/6/30,0.280615073,0.902034484,-0.342433642,0.181939004,-0.914782513
600039,2014,9.86e-06,2015/7/1,2016/6/30,-0.401530337,1.142209794,0.090382361,1.030049847,0.790287334
600039,2015,5.01e-05,2016/7/1,2017/6/30,0.066109062,1.289968926,-0.48702223,-0.033800243,-0.074433321
600039,2016,5.28e-05,2017/7/1,2018/6/30,-0.223519378,1.132873292,0.307925079,0.827001928,0.593471986
600039,2017,5.09e-05,2018/7/1,2019/6/30,0.110702058,0.787688087,-0.4137048,0.702428805,0.579921662
600039,2018,2.41e-05,2019/7/1,2020/6/30,0.04859585,0.951898194,0.055997624,0.591035665,0.682531082
600039,2019,2.28e-05,2020/7/1,2021/6/30,0.644491765,0.77015554,0.453162419,0.679005338,0.769775749
600048,2014,0.0,2015/7/1,2016/6/30,-0.226795379,1.335815853,0.306029456,-0.563473252,0.454932213
600048,2015,0.0,2016/7/1,2017/6/30,0.175324116,1.448982981,0.211585521,-0.95405703,0.686249324
600048,2016,0.0,2017/7/1,2018/6/30,0.242669757,1.456947674,0.485485842,-0.361494919,1.176832549
600048,2017,0.0,2018/7/1,2019/6/30,0.072014072,1.439573995,0.618752491,-0.755080114,0.678762318
600048,2018,0.0,2019/7/1,2020/6/30,0.206333605,1.16043631,0.280898604,-0.272323546,1.156780011
600048,2019,0.0,2020/7/1,2021/6/30,-0.198106107,0.939593781,0.515538548,-0.028008294,1.44149631
600050,2014,0.0,2015/7/1,2016/6/30,-0.476226827,1.192434803,0.260774439,-0.796743862,-0.446653577
600050,2015,0.0,2016/7/1,2017/6/30,0.940032428,1.173435462,0.235465572,-1.114991129,-1.555576439
600050,2016,0.0,2017/7/1,2018/6/30,-0.348068872,1.213489122,0.386230483,-1.225977105,-1.068750403
600050,2017,0.0,2018/7/1,2019/6/30,0.244249452,1.068543162,0.639016443,-0.16660733,-0.764488775
600050,2018,0.0,2019/7/1,2020/6/30,-0.216704779,1.088729753,0.271194166,0.184489986,-0.198545686
600050,2019,0.0,2020/7/1,2021/6/30,-0.10759977,0.788610277,0.377638621,0.467137224,0.825357625
600051,2014,0.0,2015/7/1,2016/6/30,-0.298848407,1.172150869,0.153942088,1.318115186,0.339741196
600051,2015,0.0,2016/7/1,2017/6/30,-0.075827901,0.928446303,0.153936051,1.206646614,-0.114397217
600051,2016,1.25e-05,2017/7/1,2018/6/30,-0.355827926,1.17998018,-0.017644947,0.919191422,0.054633788
600051,2017,0.0,2018/7/1,2019/6/30,0.022708449,1.038767473,0.533613991,0.820191467,-0.236914269
600051,2018,1.18e-05,2019/7/1,2020/6/30,0.430632242,0.978172651,0.059835819,0.593084599,0.332064994
600051,2019,0.0,2020/7/1,2021/6/30,-0.23080242,1.172714825,0.116717668,0.670237419,0.442927082
600052,2014,0.0,2015/7/1,2016/6/30,-0.369702495,1.121218061,-0.11385926,1.029532257,-0.075467163
600052,2015,0.0,2016/7/1,2017/6/30,-0.277234032,0.765801313,-0.054133855,1.085139586,-0.212159282
600052,2016,0.0,2017/7/1,2018/6/30,-0.269979138,0.975647355,0.249430386,1.006705936,0.056356435
600052,2017,0.0,2018/7/1,2019/6/30,-0.181552387,1.071248245,0.455720323,1.275122871,0.208075155
600052,2018,0.0,2019/7/1,2020/6/30,0.104732057,0.817958317,0.145045143,0.952912516,-0.16183403
600052,2019,0.0,2020/7/1,2021/6/30,0.026064318,0.670871641,0.044476888,0.928234923,0.409483686
600054,2014,0.0,2015/7/1,2016/6/30,0.076066335,0.880570994,-0.210852918,0.997750346,0.662606996
600054,2015,0.0,2016/7/1,2017/6/30,0.058762769,0.70695035,0.017937292,0.348078254,0.321266072
600054,2016,0.0,2017/7/1,2018/6/30,-0.329192572,0.46514897,-0.234275867,0.896760821,0.386567824
600054,2017,0.0,2018/7/1,2019/6/30,-0.186909906,0.842053538,-0.015780147,0.91011644,0.368226026
600054,2018,0.0,2019/7/1,2020/6/30,-0.1381365,0.769691039,0.063069792,0.674253951,0.13321642
600054,2019,0.0,2020/7/1,2021/6/30,0.207269311,0.738171618,0.048418338,0.370223734,0.29996783
600055,2014,0.0,2015/7/1,2016/6/30,-0.451294975,1.162036353,-0.306246232,0.800952677,-0.210818246
600055,2015,0.0,2016/7/1,2017/6/30,-0.000887006,0.946999917,0.277536133,0.568615761,0.085311571
600055,2016,1.39e-05,2017/7/1,2018/6/30,-0.137066331,1.220127532,0.056933658,1.042338917,-0.226570602
600055,2017,0.0,2018/7/1,2019/6/30,-0.056402079,1.304939597,0.042975224,0.744692069,-0.320119235
600055,2018,0.0,2019/7/1,2020/6/30,0.524734689,0.65681629,-1.252227208,0.752517701,0.750535444
600055,2019,0.0,2020/7/1,2021/6/30,0.03016568,0.909942374,-0.493920696,0.623289049,-0.040632137
600056,2014,0.0,2015/7/1,2016/6/30,-0.351463762,1.248914589,0.108115092,0.500967559,0.258838281
600056,2015,1.85e-05,2016/7/1,2017/6/30,0.6299801,1.034542035,-0.302742686,0.491992682,0.501439442
600056,2016,8.7e-06,2017/7/1,2018/6/30,-0.293987068,1.063213513,-0.115990847,-0.125006129,-0.094725503
600056,2017,9.15e-06,2018/7/1,2019/6/30,-0.249110485,1.255591471,-0.131587016,0.225438612,0.243385085
600056,2018,1.64e-05,2019/7/1,2020/6/30,0.053376405,0.567258947,-0.730069307,0.587702804,0.696094627
600056,2019,2.39e-05,2020/7/1,2021/6/30,-0.129453498,0.709586438,-0.029478279,0.248773012,0.276526246
600057,2014,0.0,2015/7/1,2016/6/30,-0.286552626,1.146875542,0.084392315,1.220744069,0.272260909
600057,2015,1.94e-05,2016/7/1,2017/6/30,-0.02546605,0.759525957,-0.512308457,0.57583743,-0.187600828
600057,2016,2.63e-05,2017/7/1,2018/6/30,-0.229464998,1.094881974,0.254883955,0.298443945,-0.252183602
600057,2017,1.76e-05,2018/7/1,2019/6/30,-0.097487887,0.897676187,0.235014143,0.367759519,-0.207094635
600057,2018,8.2e-06,2019/7/1,2020/6/30,0.299016715,0.839008744,-0.076095758,0.494340094,0.24724277
600057,2019,2.96e-05,2020/7/1,2021/6/30,0.179791909,1.007261706,-0.17972897,0.958877647,0.890920933
600058,2014,0.0,2015/7/1,2016/6/30,-0.433681788,1.029302708,0.349817937,-0.601478065,-3.227690822
600058,2015,0.0,2016/7/1,2017/6/30,-0.349054513,1.273460282,-0.261389684,-0.345617389,-1.305660012
600058,2016,0.0,2017/7/1,2018/6/30,-0.340714239,1.596695739,0.150914294,0.911353105,0.124727019
600058,2017,0.0,2018/7/1,2019/6/30,0.001613964,1.064505731,0.561615624,1.118285689,-0.078478703
600058,2018,0.0,2019/7/1,2020/6/30,-0.296231511,0.989222453,0.558633833,1.135721972,0.023495072
600058,2019,8.02e-06,2020/7/1,2021/6/30,0.285009401,1.028391556,-0.322219655,1.024460846,0.298546983
600059,2014,0.0,2015/7/1,2016/6/30,-0.334155427,1.200208335,0.30131946,0.773340905,0.359085444
600059,2015,0.0,2016/7/1,2017/6/30,-0.104637237,0.977924613,-0.076919095,0.743412849,0.429382254
600059,2016,0.0,2017/7/1,2018/6/30,-0.122317008,0.978324266,-0.007146167,0.761215882,0.37214347
600059,2017,0.0,2018/7/1,2019/6/30,0.083111197,0.896764551,-0.215020524,0.752376402,0.523253134
600059,2018,0.0,2019/7/1,2020/6/30,0.047628395,0.923603831,-0.097132457,0.689513598,0.594170729
600059,2019,1.34e-05,2020/7/1,2021/6/30,0.374711066,0.98840539,-0.246418525,0.502981027,-0.466065667
600060,2014,0.0,2015/7/1,2016/6/30,-0.293134708,1.344231216,0.421551324,0.533849759,0.277424462
600060,2015,0.0,2016/7/1,2017/6/30,-0.138173684,1.26633804,0.189845145,0.123421199,0.928473452
600060,2016,0.0,2017/7/1,2018/6/30,-0.104648257,1.102704764,-0.173342209,0.463338745,0.565007603
600060,2017,0.0,2018/7/1,2019/6/30,-0.355603876,1.002517505,0.103772587,0.37262312,-0.328421304
600060,2018,0.0,2019/7/1,2020/6/30,0.403075786,1.114142475,-0.021055856,0.521983764,0.366472694
600060,2019,0.0,2020/7/1,2021/6/30,0.383281397,1.265979581,0.168878666,0.260201273,0.073703096
600062,2014,0.0,2015/7/1,2016/6/30,-0.311931878,1.101834665,0.095238931,0.702442053,0.735474115
600062,2015,0.0,2016/7/1,2017/6/30,0.497962741,1.135394088,0.137912323,0.376374992,0.421589478
600062,2016,0.0,2017/7/1,2018/6/30,0.062318175,0.917927993,-0.2424075,-0.358793772,-0.213715354
600062,2017,0.0,2018/7/1,2019/6/30,-0.390542475,1.017489836,-0.090078506,-0.247746804,-0.344458964
600062,2018,0.0,2019/7/1,2020/6/30,0.055599236,0.681739199,-0.292471843,0.444898557,0.419219232
600062,2019,0.0,2020/7/1,2021/6/30,-0.092823292,0.681215081,-0.010806192,0.318969575,0.441106628
600063,2014,0.0,2015/7/1,2016/6/30,-0.532082222,1.142467814,0.106974772,0.995860675,-0.544279176
600063,2015,0.0,2016/7/1,2017/6/30,-0.081717923,1.059004538,-0.177365793,0.62075056,-0.365484871
600063,2016,2.06e-05,2017/7/1,2018/6/30,-0.355442474,1.16485392,0.078514278,1.012588691,0.159467379
600063,2017,0.0,2018/7/1,2019/6/30,0.034313909,1.212267986,0.123189618,1.125271866,0.008570685
600063,2018,9.43e-06,2019/7/1,2020/6/30,0.167647697,1.182221138,-0.337664076,0.99058436,0.290589445
600063,2019,8.9e-06,2020/7/1,2021/6/30,0.583317564,1.327983451,0.011854435,1.091751108,0.722521841
600064,2014,0.0,2015/7/1,2016/6/30,-0.24600688,1.178920053,-0.071591783,0.601763109,0.636551982
600064,2015,0.0,2016/7/1,2017/6/30,0.045750764,1.209418685,0.038934508,0.171980209,0.544663749
600064,2016,0.0,2017/7/1,2018/6/30,-0.22865483,1.115683404,0.281667071,0.402928649,0.315279637
600064,2017,0.0,2018/7/1,2019/6/30,0.437903134,1.04514614,0.381329285,0.996587148,-0.116700501
600064,2018,0.0,2019/7/1,2020/6/30,-0.085559341,1.13133765,0.326985451,0.463291785,0.226629852
600064,2019,0.0,2020/7/1,2021/6/30,0.031363165,1.026799083,0.374217324,0.279703058,0.82765859
600066,2014,1.24e-05,2015/7/1,2016/6/30,0.020749149,0.861739444,-0.022724451,-0.024332232,0.614756879
600066,2015,0.0,2016/7/1,2017/6/30,0.14319735,0.774723746,0.008622419,0.0727474,1.00334694
600066,2016,0.0,2017/7/1,2018/6/30,-0.139743642,0.522897916,0.138601251,-0.803518379,-0.386897523
600066,2017,0.0,2018/7/1,2019/6/30,-0.28689201,0.899122968,-0.239309363,0.017187488,0.085764825
600066,2018,0.0,2019/7/1,2020/6/30,-0.001620307,0.971578154,0.10803432,-0.009403339,-0.14757979
600066,2019,1.11e-05,2020/7/1,2021/6/30,0.046715283,1.086270741,0.110309929,0.463535305,-0.456384476
600067,2014,9.6e-06,2015/7/1,2016/6/30,-0.274008249,1.258205763,0.104696161,0.852848673,0.3489893
600067,2015,0.0,2016/7/1,2017/6/30,-0.046683528,0.949906597,-0.023946645,0.659957048,0.650418668
600067,2016,0.0,2017/7/1,2018/6/30,-0.417773,1.201998678,0.283557492,1.194766342,0.523140816
600067,2017,0.0,2018/7/1,2019/6/30,0.193135733,0.908023132,0.488355396,0.671680251,-0.130959916
600067,2018,0.0,2019/7/1,2020/6/30,-0.278787952,0.970360951,0.378139172,0.673005017,0.402315381
600067,2019,0.0,2020/7/1,2021/6/30,-0.041047034,0.762316001,0.205801886,0.825659325,0.365434034
600070,2014,1.51e-05,2015/7/1,2016/6/30,0.031924912,0.843930523,-0.076678025,1.480484042,-1.294643368
600070,2015,0.0,2016/7/1,2017/6/30,-0.206080941,0.807441722,0.262006119,1.474034525,-0.599729316
600070,2016,0.0,2017/7/1,2018/6/30,-0.350254836,0.599955858,-0.080376078,0.697953101,-0.165473669
600070,2017,0.0,2018/7/1,2019/6/30,0.04354299,0.777588934,0.059940948,1.163039509,0.415739455
600070,2018,0.0,2019/7/1,2020/6/30,0.540061331,1.219438941,-0.306672981,0.828324348,-0.15080289
600070,2019,0.0,2020/7/1,2021/6/30,-0.311230842,1.101889028,-0.07103187,1.104690128,-0.218555828
600071,2014,0.0,2015/7/1,2016/6/30,0.472323167,1.256996785,-0.172205455,1.251497237,0.792736225
600071,2015,0.0,2016/7/1,2017/6/30,-0.24385516,1.236698263,1.390696469,0.889220044,0.394196919
600071,2016,0.0,2017/7/1,2018/6/30,-0.510319852,0.424851421,0.545441245,0.783163693,-0.09557821
600071,2017,0.0,2018/7/1,2019/6/30,-0.057144849,1.103040751,0.215585378,0.510782639,-1.058414652
600071,2018,0.0,2019/7/1,2020/6/30,-0.114555933,0.887810225,0.142446162,1.055988644,-0.755355681
600071,2019,0.0,2020/7/1,2021/6/30,0.410123916,0.665575159,-0.328878436,0.679769613,-0.346201947
600072,2014,0.0,2015/7/1,2016/6/30,-0.522052616,1.188801053,-0.204446342,0.871304081,-0.593067764
600072,2015,1.15e-05,2016/7/1,2017/6/30,0.191385384,1.275520705,0.066151756,-0.105663035,-2.389171663
600072,2016,3.89e-05,2017/7/1,2018/6/30,-0.463962312,1.530248199,1.033884773,0.084114264,-1.195225806
600072,2017,1.9e-05,2018/7/1,2019/6/30,0.394034537,1.224129476,0.671651172,0.811449739,-0.977679439
600072,2018,0.0,2019/7/1,2020/6/30,-0.164412511,0.826269689,0.635625129,0.084050653,-1.498404078
600072,2019,0.0,2020/7/1,2021/6/30,0.035168124,0.933178509,-0.123586243,0.728331192,-0.513811377
600073,2014,0.0,2015/7/1,2016/6/30,-0.124183307,1.065722552,0.164878502,1.251567525,0.360251309
600073,2015,0.0,2016/7/1,2017/6/30,-0.178590965,1.153476874,0.121229543,1.131842378,0.362343669
600073,2016,0.0,2017/7/1,2018/6/30,-0.306097085,1.014442699,0.116600065,0.90283202,0.206015204
600073,2017,0.0,2018/7/1,2019/6/30,0.380743549,0.969369243,-0.277415675,0.521573511,0.128488882
600073,2018,0.0,2019/7/1,2020/6/30,0.016043705,1.197233211,-0.273795881,0.711301273,0.575079864
600073,2019,9.23e-06,2020/7/1,2021/6/30,-0.140272419,1.089763436,-0.187423799,0.684876929,0.464484255
600075,2014,0.0,2015/7/1,2016/6/30,-0.290517249,1.268835431,0.017405836,0.930263318,0.545274118
600075,2015,0.00012149,2016/7/1,2017/6/30,0.053526281,1.012967543,-0.199514443,2.28237721,1.199722237
600075,2016,6.19e-05,2017/7/1,2018/6/30,-0.260782334,1.005023055,0.149361746,2.057987679,1.215809413
600075,2017,3.83e-05,2018/7/1,2019/6/30,-0.179460891,1.124269049,0.179477945,1.308218756,0.518178603
600075,2018,4.23e-05,2019/7/1,2020/6/30,-0.100442199,0.996084746,-0.072273665,1.446594955,0.418416946
600075,2019,1.77e-05,2020/7/1,2021/6/30,0.400119046,1.649609073,-0.267883424,0.933294249,0.944777686
600076,2014,0.0,2015/7/1,2016/6/30,0.25479147,1.052751954,0.039403948,1.342460878,0.154138197
600076,2015,0.0,2016/7/1,2017/6/30,-0.417177849,1.262510412,0.26849603,1.00866243,0.320691084
600076,2016,1.16e-05,2017/7/1,2018/6/30,-0.458467587,0.787816069,0.151266862,0.913894895,0.154643519
600076,2017,3.65e-05,2018/7/1,2019/6/30,-0.076628807,1.019526386,0.542705322,0.85440122,-0.393535784
600076,2018,0.0,2019/7/1,2020/6/30,-0.292083321,0.858029067,0.134030051,0.901294385,0.045389117
600076,2019,0.0,2020/7/1,2021/6/30,0.284675481,0.826464801,0.299063887,0.923984456,0.219098914
600077,2014,0.0,2015/7/1,2016/6/30,-0.51195932,1.150242595,0.079045507,1.125445408,-0.136491078
600077,2015,0.0,2016/7/1,2017/6/30,-0.188166305,0.929015071,0.220578853,1.075158043,0.244176601
600077,2016,0.0,2017/7/1,2018/6/30,-0.144689555,1.029449651,0.378254009,0.871892949,0.265705541
600077,2017,0.0,2018/7/1,2019/6/30,-0.197852488,1.137517622,-0.128455705,1.078492683,0.442073841
600077,2018,0.0,2019/7/1,2020/6/30,-0.004395586,1.082588141,0.66482886,0.298598558,-0.202910664
600077,2019,0.0,2020/7/1,2021/6/30,-0.095333564,0.844572742,0.464020095,0.42571249,0.430206888
600078,2014,0.0,2015/7/1,2016/6/30,-0.582122692,1.008634643,0.031145737,1.169126884,-0.385415062
600078,2015,0.0,2016/7/1,2017/6/30,-0.056767497,1.12358617,-0.218986251,1.190805262,-0.344927884
600078,2016,0.0,2017/7/1,2018/6/30,-0.441893268,1.575094905,0.167356378,1.400340185,0.429445697
600078,2017,0.0,2018/7/1,2019/6/30,0.204787637,1.185305002,-0.284217093,1.756737271,0.770386158
600078,2018,0.0,2019/7/1,2020/6/30,-0.01506298,1.241225298,0.34517946,1.669586753,0.192531724
600078,2019,0.0,2020/7/1,2021/6/30,-0.332254832,1.212159912,0.101738038,1.496602495,0.442427421
600079,2014,0.0,2015/7/1,2016/6/30,-0.106157965,1.191908821,-0.036957485,1.162917318,1.193199625
600079,2015,0.0,2016/7/1,2017/6/30,0.166015027,0.78734388,0.626721621,0.134384147,1.045444211
600079,2016,0.0,2017/7/1,2018/6/30,-0.336574944,0.645226247,0.14053776,-0.096080607,-0.403527767
600079,2017,0.0,2018/7/1,2019/6/30,-0.207248629,0.993340089,-0.071382214,0.558845779,0.315599478
600079,2018,0.0,2019/7/1,2020/6/30,1.556187502,1.088901626,-0.159027521,-0.127217532,0.197478284
600079,2019,0.0,2020/7/1,2021/6/30,0.024243241,0.950665795,-0.875369363,-0.415878646,-0.456010966
